2014/04/12 16:28:37 [warn] 12996#0: *1 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/bin3 HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/bin3", host: "localhost:8010"
2014/04/12 16:28:37 [warn] 12996#0: *1 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/bin3 HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/bin3", host: "localhost:8010"
2014/04/12 16:28:37 [warn] 12996#0: *1 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/bin3 HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/bin3", host: "localhost:8010"
2014/04/12 16:28:38 [warn] 12996#0: *1 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/bin3 HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/bin3", host: "localhost:8010"
2014/04/12 16:28:38 [warn] 12996#0: *1 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/bin3 HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/bin3", host: "localhost:8010"
2014/04/12 16:32:39 [warn] 12996#0: *8 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia.html HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia.html", host: "localhost:8010"
2014/04/12 16:32:40 [warn] 12996#0: *15 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/load_007.js HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/load_007.js", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *8 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/20px-Padlock-silver.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/20px-Padlock-silver.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *17 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/125px-Flag_of_Russia.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/125px-Flag_of_Russia.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *9 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/17px-WMA_button2b.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/17px-WMA_button2b.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/load_003.js HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/load_003.js", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/85px-Coat_of_Arms_of_the_Russian_Federation.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/85px-Coat_of_Arms_of_the_Russian_Federation.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *8 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/11px-Increase2.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/11px-Increase2.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *15 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Russian_Federation_orthographic_projection.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Russian_Federation_orthographic_projection.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *15 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Russian_Federation_orthographic_projection.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Russian_Federation_orthographic_projection.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/11px-Speakerlink-new.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/11px-Speakerlink-new.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/magnify-clip.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/magnify-clip.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *15 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Kievan_Rus_en.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Kievan_Rus_en.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *17 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-IE_expansion.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-IE_expansion.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *9 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/13px-Speaker_Icon.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/13px-Speaker_Icon.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-MininPogjarsky_2.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-MininPogjarsky_2.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *8 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Lebedev_baptism.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Lebedev_baptism.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *17 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-Ivan_the_Terrible_cropped.JPG HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-Ivan_the_Terrible_cropped.JPG", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/270px-Lissner_TroiceSergievaLavr.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/270px-Lissner_TroiceSergievaLavr.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-Peter_der-Grosse_1838_PR.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-Peter_der-Grosse_1838_PR.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Russian_Empire_orthographic_projection.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Russian_Empire_orthographic_projection.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Russian_Empire_orthographic_projection.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Russian_Empire_orthographic_projection.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *8 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Lenintribune.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Lenintribune.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *9 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Russia-2000-stamp-Tatlin_Tower_and_Worker_and_Kolkhoz_.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Russia-2000-stamp-Tatlin_Tower_and_Worker_and_Kolkhoz_.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-RIAN_archive_93172_Defenders_of_Leningrad.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-RIAN_archive_93172_Defenders_of_Leningrad.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *9 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-Convert_ru_kosmos077.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-Convert_ru_kosmos077.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *8 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Moscow_Kremlin_from_Kamenny_bridge.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Moscow_Kremlin_from_Kamenny_bridge.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Mir_on_12_June_1998edit1.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Mir_on_12_June_1998edit1.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *9 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Moscow_City_May_2010_03.JPG HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Moscow_City_May_2010_03.JPG", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-BRIC_leaders_in_2008.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-BRIC_leaders_in_2008.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *8 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Countries-SCO.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Countries-SCO.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *8 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Countries-SCO.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Countries-SCO.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-2010_Moscow_Victory_Day_Parade-5.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-2010_Moscow_Victory_Day_Parade-5.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/600px-Russian_Regions-EN.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/600px-Russian_Regions-EN.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/280px-Russland_Relief.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/280px-Russland_Relief.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Elbrus_North_195.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Elbrus_North_195.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-_.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-_.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Archangelsk_taiga.JPG HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Archangelsk_taiga.JPG", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-Medved_mzoo.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-Medved_mzoo.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-WTC-Moscow.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-WTC-Moscow.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/350px-Russian_economy_since_fall_of_Soviet_Union.PNG HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/350px-Russian_economy_since_fall_of_Soviet_Union.PNG", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Rozh.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Rozh.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-RF_NG_pipestoEU.gif HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-RF_NG_pipestoEU.gif", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-TransSiberianRailwayAtKm9288.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-TransSiberianRailwayAtKm9288.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-TransSiberianRailwayAtKm9288.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-TransSiberianRailwayAtKm9288.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-NSF_picture_of_Yamal.gif HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-NSF_picture_of_Yamal.gif", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-NSF_picture_of_Yamal.gif HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-NSF_picture_of_Yamal.gif", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *23 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-Lomonosovportrait.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-Lomonosovportrait.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/170px-Soyuz_TMA-2_launch.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/170px-Soyuz_TMA-2_launch.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Sukhoi_T-50_Beltyukov.jpg HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Sukhoi_T-50_Beltyukov.jpg", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/220px-Yo-conc3.JPG HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/220px-Yo-conc3.JPG", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
2014/04/12 16:32:40 [warn] 12996#0: *13 upstream sent more data than specified in "Content-Length" header while reading upstream, client: 127.0.0.1, server: , request: "GET /httptest/wikipedia_russia_files/300px-Percentage_of_Russians_by_region.png HTTP/1.1", upstream: "http://127.0.0.1:8090/httptest/wikipedia_russia_files/300px-Percentage_of_Russians_by_region.png", host: "localhost:8010", referrer: "http://localhost:8010/httptest/wikipedia_russia.html"
